Price,Adj Close,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,MACD,MACD_signal,MACD_diff,ATR,OBV,Daily_Return,Log_Return
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,
Date,,,,,,,,,,,,,,,,
2021-10-01,139.8091278076172,142.64999389648438,142.9199981689453,139.11000061035156,141.89999389648438,94639600,147.54599990844727,146.00559599966826,40.20046427318432,-1.7282097279721143,-1.0135845373514134,-0.7146251906207008,2.913200818565379,-84186800,0.00812716534617941,0.008094317789565837
2021-10-04,136.3690185546875,139.13999938964844,142.2100067138672,138.27000427246094,141.75999450683594,98322000,146.7879997253418,145.35172965585684,34.10950259736417,-2.046248790389768,-1.2201173879590845,-0.8261314024306836,3.017971447526669,-182508800,-0.02460564077824645,-0.024913418763963115
2021-10-05,138.29983520507812,141.11000061035156,142.24000549316406,139.36000061035156,139.49000549316406,80861100,146.00899963378907,144.94775546104682,39.63748750114188,-2.1149545249299706,-1.3990848153532618,-0.7158697095767088,3.0238310658115943,-101647700,0.014158410445197056,0.014059116286134297
2021-10-06,139.17210388183594,142.0,142.14999389648438,138.3699951171875,139.47000122070312,83221100,145.35349960327147,144.667016845709,42.00473934728838,-2.073684655951837,-1.5340047834729769,-0.5396798724788601,3.077843045346257,-18426600,0.00630713192402288,0.006287325206231323
2021-10-07,140.4364013671875,143.2899932861328,144.22000122070312,142.72000122070312,143.05999755859375,61732700,144.8144989013672,144.535871744797,45.35014360435028,-1.9148135317224728,-1.610166533122876,-0.30464699859959676,3.0165686293003193,43306100,0.009084459761498742,0.009043444272150338
2021-10-08,140.05416870117188,142.89999389648438,144.17999267578125,142.55999755859375,144.02999877929688,58773200,144.51099853515626,144.3800738544815,44.514126586858296,-1.7996316787885291,-1.6480595622560068,-0.15157211653252234,2.9168133784351182,-15467100,-0.00272174895611621,-0.0027254596493859855
2021-10-11,139.9659423828125,142.80999755859375,144.80999755859375,141.80999755859375,142.27000427246094,64452200,144.17399826049805,144.2305427786827,44.31112714579705,-1.6960600582442282,-1.6576596614536512,-0.03840039679057705,2.922755279975467,-79919300,-0.0006297854565047167,-0.0006299838546685544
2021-10-12,138.69186401367188,141.50999450683594,143.25,141.0399932861328,143.22999572753906,73035900,143.84349822998047,143.97144294326873,41.375856192127856,-1.699289829089139,-1.6659856949807488,-0.03330413410839017,2.87184466811059,-152955200,-0.009103025516294383,-0.00914471122328127
2021-10-13,138.1038055419922,140.91000366210938,141.39999389648438,139.1999969482422,141.24000549316406,78762700,143.4374984741211,143.67987729744405,40.05699614150656,-1.7303176676029182,-1.6788520895051828,-0.05146557809773533,2.8317127317165296,-231717900,-0.004239918507647045,-0.004248932450066441
2021-10-14,140.8970184326172,143.75999450683594,143.8800048828125,141.50999450683594,142.11000061035156,69907100,143.18599853515624,143.68750750786234,48.46075025013128,-1.507558810818125,-1.6445934337677712,0.1370346229496462,2.841590480929858,-161810800,0.02022561046524851,0.020023789568637086
2021-10-15,141.9555206298828,144.83999633789062,144.89999389648438,143.50999450683594,143.77000427246094,67940300,143.1249984741211,143.7972683488174,51.24992565391858,-1.2296984913633366,-1.5616144452868845,0.3319159539235479,2.7379054029811853,-93870500,0.007512533892058082,0.007484455348968228
2021-10-18,143.6314697265625,146.5500030517578,146.83999633789062,143.16000366210938,143.4499969482422,85589200,143.30549850463868,144.05943355862127,55.36841591066372,-0.8615772098710295,-1.4216069982037136,0.5600297883326841,2.805197351038333,-8281300,0.01180617755525204,0.011737028367291425
2021-10-19,145.79747009277344,148.75999450683594,149.1699981689453,146.5500030517578,147.00999450683594,76378900,143.5719985961914,144.50710602987982,60.064146707402195,-0.3870489420873753,-1.214695386980446,0.8276464448930707,2.7919686200489875,68097600,0.01508011879261173,0.014967544149611585
2021-10-20,146.28750610351562,149.25999450683594,149.75,148.1199951171875,148.6999969482422,58418800,143.74249801635742,144.9597620753042,61.062295594465475,0.029029318336711185,-0.9659504459170146,0.9949797642537258,2.708971210246381,126516400,0.003361118704377386,0.0033554827700701876
2021-10-21,146.503173828125,149.47999572753906,149.63999938964844,147.8699951171875,148.80999755859375,61421000,143.87499771118163,145.3902605183742,61.51804826150744,0.37223569589500016,-0.6983132175546117,1.070548913449612,2.6419021432617065,187937400,0.0014739463272126496,0.0014728611345378611
2021-10-22,145.72885131835938,148.69000244140625,150.17999267578125,148.63999938964844,149.69000244140625,58883400,143.9634979248047,145.70452165390105,58.85414222153229,0.573868171773114,-0.44387693968906666,1.0177451114621807,2.5631943677524993,129054000,-0.005284943194491021,-0.0052989579065551035
2021-10-25,145.67984008789062,148.63999938964844,149.3699951171875,147.6199951171875,148.67999267578125,50720600,144.12699813842772,145.98409096206748,58.68093294102679,0.7213136781269043,-0.2108388161258725,0.9321524942527768,2.505109055770178,78333400,-0.0003362906109138919,-0.0003363471692817738
2021-10-26,146.34632873535156,149.32000732421875,150.83999633789062,149.00999450683594,149.3300018310547,60893400,144.49749832153321,146.30179728227236,60.38827308743935,0.8828592100435628,0.007900789108014561,0.8749584209355483,2.483315333803893,139226800,0.004574865025313457,0.0045644321375810735
2021-10-27,145.8856964111328,148.85000610351562,149.72999572753906,148.49000549316406,149.36000061035156,56094900,144.79849853515626,146.54448383667648,58.58635230874254,0.961872173739323,0.19869506603427625,0.7631771077050468,2.3945063981304004,83131900,-0.0031476104851951847,-0.003152574630612816
2021-10-28,149.53158569335938,152.57000732421875,153.1699981689453,149.72000122070312,149.82000732421875,100077900,145.35199890136718,147.1183432164424,66.98367116565018,1.3095676452523435,0.4208695818778897,0.8886980633744538,2.532041088651778,183209800,0.02499160946030532,0.024684426664481847
2021-10-29,146.8167724609375,149.8000030517578,149.94000244140625,146.41000366210938,147.22000122070312,124953200,145.70949935913086,147.37373939123435,57.61543102426777,1.3460857776061061,0.6059128210235329,0.7401729565825732,2.7911812724701774,58256600,-0.0181556278395828,-0.018322463675404244
2021-11-01,145.9935302734375,148.9600067138672,149.6999969482422,147.8000030517578,148.99000549316406,74588300,146.20049972534179,147.52481246958035,55.09883712899905,1.2923485862269501,0.7431999740642163,0.5491486121627338,2.7346683244365932,-16331700,-0.005607452074619768,-0.005623232854966935
2021-11-02,147.0323944091797,150.02000427246094,151.57000732421875,148.64999389648438,148.66000366210938,69122000,146.64599990844727,147.76244978414041,57.61478079554015,1.3200773886954948,0.858575456990472,0.46150193170502285,2.7479072603864347,52790300,0.007115987586049588,0.00709078842039845
2021-11-03,148.4730987548828,151.49000549316406,151.97000122070312,149.82000732421875,150.38999938964844,54511500,147.12050018310546,148.1174550897617,60.88783149901243,1.4440236716121717,0.975665099914812,0.4683585716973597,2.7051991629648593,107301800,0.009798701365408391,0.009751005410368259
2021-11-04,147.95367431640625,150.9600067138672,152.42999267578125,150.63999938964844,151.5800018310547,60394600,147.50400085449218,148.38817429205747,59.11535510632335,1.4823973676102469,1.0770115534538989,0.405385814156348,2.639827314619713,46907200,-0.003498572579567205,-0.0035047068963619497
2021-11-05,148.48367309570312,151.27999877929688,152.1999969482422,150.05999755859375,151.88999938964844,65463900,147.92300109863282,148.66358614798503,59.87483418745984,1.521095244422355,1.1658282916475902,0.35526695277476494,2.6041253199789076,112371100,0.0021197141706292832,0.0021174707462662673
2021-11-08,147.65921020507812,150.44000244140625,151.57000732421875,150.16000366210938,151.41000366210938,55020900,148.30450134277345,148.83276865212036,56.88742489305049,1.467071420162256,1.2260769173505235,0.2409945028117324,2.5188309158453697,57350200,-0.005552593499925207,-0.005568066450464244
2021-11-09,148.02236938476562,150.80999755859375,151.42999267578125,150.05999755859375,150.1999969482422,56787900,148.76950149536134,149.02107616702258,57.88420349456171,1.4375415795043693,1.2683698497812927,0.1691717297230766,2.436771215941236,114138100,0.0024594197765426262,0.0024564003533966788
2021-11-10,145.18576049804688,147.9199981689453,150.1300048828125,147.85000610351562,150.02000427246094,65187100,149.12000122070313,148.91621159577713,48.459637771592554,1.167482162384431,1.2481923123019205,-0.0807101499174896,2.4741440901652996,48951000,-0.01916318172822462,-0.019349175483783353
2021-11-11,145.13671875,147.8699951171875,149.42999267578125,147.67999267578125,148.9600067138672,41000000,149.32550125122071,148.81657193114955,48.31306633955059,0.9386036615105411,1.1862745821436447,-0.2476709206331036,2.42241951229635,7951000,-0.0003380411869712274,-0.0003380983357727339
2021-11-12,147.21749877929688,149.99000549316406,150.39999389648438,147.47999572753906,148.42999267578125,63804000,149.58300170898437,148.92832750848427,54.58491357509187,0.9177041975247278,1.1325605052198613,-0.21485630769513353,2.4579608449141332,71755000,0.014336988205730705,0.014235185466388535
2021-11-15,147.2273712158203,150.0,151.8800048828125,149.42999267578125,150.3699951171875,59222800,149.7555015563965,149.0303915552953,54.61287475189359,0.89166908870763,1.084382221917415,-0.19271313320978511,2.457393085065356,130977800,6.663448543164918e-05,6.663226545294235e-05
2021-11-16,148.20884704589844,151.0,151.49000549316406,149.33999633789062,149.94000244140625,59256200,149.86750183105468,149.21797331193383,57.43655420945304,0.9408818201050053,1.0556821415549331,-0.1148003214499278,2.4354370900802187,190234000,0.006666666666666599,0.006644542718668511
2021-11-17,150.65284729003906,153.49000549316406,155.0,150.99000549316406,151.0,88807000,150.0790023803711,149.62483351967006,63.52207598969517,1.1673494202829318,1.078015597300533,0.08933382298239878,2.5479054769913416,279041000,0.016490102603735624,0.01635561729880842
2021-11-18,154.9518585205078,157.8699951171875,158.6699981689453,153.0500030517578,153.7100067138672,137827700,150.4985023498535,150.41008700514791,71.29629060676233,1.6808790551560264,1.1985882888716317,0.4822907662843947,2.767340451291067,416868700,0.02853599235957094,0.028136424500577562
2021-11-19,157.58233642578125,160.5500030517578,161.02000427246094,156.52999877929688,157.64999389648438,117305600,151.09150238037108,151.37579329530124,74.83090251162896,2.277851578054708,1.414440946708247,0.8634106313464611,2.8903879542819952,534174300,0.016976043690765552,0.01683356092935839
2021-11-22,158.0436553955078,161.02000427246094,165.6999969482422,161.0,161.67999267578125,117467900,151.71050262451172,152.29428957884025,75.40295288563456,2.7570996454752503,1.6829726864616479,1.0741269590136024,3.051788378725022,651642200,0.002927444483147079,0.00292316786189403
2021-11-23,158.4264373779297,161.41000366210938,161.8000030517578,159.05999755859375,161.1199951171875,96041900,152.31500244140625,153.16245282486588,75.89258169063501,3.1322700240191352,1.9728321539731453,1.15943787004599,3.029518172613525,747684100,0.0024220555167078217,0.0024191270678687498
2021-11-24,158.94662475585938,161.94000244140625,162.13999938964844,159.63999938964844,160.75,69463600,152.9695022583008,153.99840993120304,76.57501304086786,3.432790650297761,2.2648238532380685,1.1679667970596928,2.9916954459982734,817147700,0.003283555958565998,0.0032781768605293824
2021-11-26,153.91143798828125,156.80999755859375,160.4499969482422,156.36000061035156,159.57000732421875,76959800,153.18150177001954,154.26618018143074,59.12775301650451,3.2198900033082793,2.455837083252111,0.7640529200561685,3.176574473502303,740187900,-0.031678429081589354,-0.032191045510220735
2021-11-29,157.278076171875,160.24000549316406,161.19000244140625,158.7899932861328,159.3699951171875,88748200,153.70350189208983,154.83511592540535,64.88818967512879,3.290012465509477,2.6226721597035842,0.6673403058058929,3.262533788453031,828936100,0.02187365594013646,0.021637859814676315
2021-11-30,162.2445068359375,165.3000030517578,165.52000427246094,159.9199981689453,159.99000549316406,174048100,154.52050170898437,155.83177184220082,71.31168966364292,3.711105225862525,2.8403587729353728,0.8707464529271522,3.429496096671788,1002984200,0.031577617231232535,0.03108929765049663
2021-12-01,161.72433471679688,164.77000427246094,170.3000030517578,164.52999877929688,167.47999572753906,152052500,155.25800170898438,156.68303207365418,69.86984806839521,3.9564503038491807,3.0635770791181347,0.892873224731046,3.5966752520852983,850931700,-0.003206284147078464,-0.003211435289726031
2021-12-02,160.7329864501953,163.75999450683594,164.1999969482422,157.8000030517578,158.74000549316406,136739200,155.87150115966796,157.35702849586195,67.08613183713476,4.023013898702288,3.2554644430349655,0.7675494556673228,3.8376271069865715,714192500,-0.006129815739731703,-0.006148680190145027
2021-12-03,158.84848022460938,161.83999633789062,164.9600067138672,159.72000122070312,164.02000427246094,118023100,156.41550064086914,157.7839778141504,62.02700142767518,3.876156303999494,3.379602815227871,0.49655348877162275,3.9377969917135354,596169400,-0.011724464053185835,-0.011793737577514169
2021-12-06,162.26417541503906,165.32000732421875,167.8800048828125,164.27999877929688,164.2899932861328,107497000,157.11750106811525,158.50169491034737,66.89940651073195,3.994531927526367,3.5025886376875706,0.49194328983879654,4.087954959799846,703666400,0.021502787105003085,0.021274863715286012
2021-12-07,168.01583862304688,171.17999267578125,171.5800018310547,168.33999633789062,169.0800018310547,120405400,158.15450057983398,159.7091518403887,73.14757352198328,4.509217849473771,3.703914480044811,0.8053033694289597,4.2431006417309955,824071800,0.035446316791349686,0.03483255771999909
2021-12-08,171.84375,175.0800018310547,175.9600067138672,170.6999969482422,172.1300048828125,116998900,159.36800079345704,161.17304231569022,76.34754984090605,5.172186548862044,3.997568893808258,1.174617655053786,4.315737007723425,941070700,0.02278308985945654,0.022527431114270496
2021-12-09,171.33335876464844,174.55999755859375,176.75,173.9199981689453,174.91000366210938,108923700,160.70000076293945,162.44799043406198,75.0631042341142,5.591182350877517,4.31629158522211,1.2748907656554067,4.209613066532801,832147000,-0.0029700951966102895,-0.0029745146823804036
2021-12-10,176.1329345703125,179.4499969482422,179.6300048828125,174.69000244140625,175.2100067138672,115402700,162.27900085449218,164.0672291496982,78.6932523988497,6.245823658743319,4.702197999926352,1.5436256588169668,4.271069799224654,947549700,0.028013287454401015,0.0276280924887399
2021-12-13,172.49159240722656,175.74000549316406,182.1300048828125,175.52999877929688,181.1199951171875,153237000,163.56650085449218,165.17892213479018,70.32834484703875,6.3915880584183355,5.040076011624749,1.3515120467935864,4.437422392388295,794312700,-0.020674235264256824,-0.020890939262411094
2021-12-14,171.1076202392578,174.3300018310547,177.74000549316406,172.2100067138672,175.25,139380400,164.78300094604492,166.0504535344344,67.3961634119467,6.320473400691526,5.296155489438105,1.024317911253421,4.515463562881765,654932300,-0.008023236702153325,-0.00805559606652528
2021-12-15,175.98573303222656,179.3000030517578,179.5,172.30999755859375,175.11000061035156,131063300,166.1980010986328,167.31231539322712,71.85111136143621,6.589195935455194,5.554763578641523,1.0344323568136717,4.706502054204942,785995600,0.02850915601733095,0.028110332372981155
2021-12-16,169.0758819580078,172.25999450683594,181.13999938964844,170.75,179.27999877929688,150185800,167.1365005493164,167.78352292785652,59.457876138844725,6.163046858704149,5.676420234654048,0.4866266240501007,5.1124661495937636,635809800,-0.039263850669816525,-0.0400554661592568
2021-12-17,167.97659301757812,171.13999938964844,173.47000122070312,169.69000244140625,169.92999267578125,195432700,167.80000076293945,168.1031873527891,57.75124303508589,5.669590884850578,5.675054364693354,-0.0054634798427759534,5.017289908858272,440377100,-0.006501771466984829,-0.0065230000487095435
2021-12-20,166.61227416992188,169.75,170.5800018310547,167.4600067138672,168.27999877929688,107499100,168.26000061035157,168.26002665252346,55.617579091602394,5.107486214596179,5.561540734673919,-0.45405452007774016,4.921768677924199,332878000,-0.00812200183829448,-0.00815516498471573
2021-12-21,169.7924041748047,172.99000549316406,173.1999969482422,169.1199951171875,171.55999755859375,91185900,168.8585006713867,168.71050082782259,59.38438732447996,4.86734782322938,5.422702152385011,-0.5553543291556311,4.861642474576377,424063900,0.01908692484927288,0.018907054674308973
2021-12-22,172.3934326171875,175.63999938964844,175.86000061035156,172.14999389648438,173.0399932861328,92135300,169.57000045776368,169.37045307180603,62.209458830527424,4.835132382154654,5.30518819833894,-0.4700558161842858,4.779382777382864,516199200,0.01531876878626437,0.015202621105387719
2021-12-23,173.0215606689453,176.27999877929688,176.85000610351562,175.27000427246094,175.85000610351562,68356600,170.2870002746582,170.028505043948,62.88096875968209,4.805845222855481,5.205319603242248,-0.3994743803867671,4.550855566930851,584555800,0.0036438134358485197,0.003637190830487573
2021-12-27,176.99671936035156,180.3300018310547,180.4199981689453,177.07000732421875,177.08999633789062,74919600,171.46300048828124,171.0095999760534,66.8904079517151,5.051209142372642,5.174497511068328,-0.12328836869568605,4.521508697124964,659475400,0.022974830268908786,0.02271488282410102
2021-12-28,175.97589111328125,179.2899932861328,181.3300018310547,178.52999877929688,180.16000366210938,79144300,172.41549987792968,171.79820886272762,64.9502631106369,5.102918549893786,5.160181718833419,-0.05726316893963279,4.398544008170167,580331100,-0.00576725189575622,-0.005783946712725312
2021-12-29,176.0642547607422,179.3800048828125,180.6300048828125,178.13999938964844,179.3300018310547,62348900,173.11949996948243,172.52028467416426,65.04476245769823,5.092459112787708,5.146637197624278,-0.05417808483657005,4.262219828526874,642680000,0.0005020447322792165,0.0005019187499866792
2021-12-30,174.90606689453125,178.1999969482422,180.57000732421875,178.08999633789062,179.47000122070312,59773000,173.79099960327147,173.06120965264788,62.659680182613556,4.932098987935063,5.103729555686436,-0.17163056775137253,4.134919196941249,582907000,-0.006578257901939555,-0.006599989999108213
2021-12-31,174.28768920898438,177.57000732421875,179.22999572753906,177.25999450683594,178.08999633789062,64062300,174.48150024414062,173.49061895470226,61.365926844464404,4.699998874661901,5.022983419481529,-0.3229845448196276,3.980282198638526,518844700,-0.0035352953693170708,-0.00354155929356373
2022-01-03,178.64566040039062,182.00999450683594,182.8800048828125,177.7100067138672,177.8300018310547,104487900,175.4900001525879,174.30198805490548,66.60003116382708,4.818779827552277,4.982142701095679,-0.1633628735434023,4.075261867206756,623332600,0.025004150472947684,0.024696661824073523
2022-01-04,176.37831115722656,179.6999969482422,182.94000244140625,179.1199951171875,182.6300048828125,99310400,176.20899963378906,174.81608413998518,61.901244327181665,4.6726536483329255,4.920244890543128,-0.2475912422102029,4.05702939985047,524022200,-0.012691597320536152,-0.012772823634754954
2022-01-05,171.6866912841797,174.9199981689453,180.1699981689453,174.63999938964844,179.61000061035156,94537600,176.39599990844727,174.82598071417186,53.49126166149891,4.123607267424205,4.760917365919344,-0.6373100984951385,4.162241498382356,429484600,-0.02659988236212174,-0.02696006073023417
2022-01-06,168.82069396972656,172.0,175.3000030517578,171.63999938964844,172.6999969482422,96904000,176.24199981689452,174.55683969377455,49.10252962792275,3.4135157216975074,4.491437037074976,-1.077921315377469,4.12636736722,332580600,-0.016693335236175,-0.016834239263311807
2022-01-07,168.98756408691406,172.1699981689453,174.13999938964844,171.02999877929688,172.88999938964844,86709100,176.12249984741212,174.3295214533146,49.36300728474469,2.831836834999052,4.159516996659792,-1.3276801616607399,4.053769741729398,419289700,0.0009883614473564784,0.0009878733397725046
2022-01-10,169.00717163085938,172.19000244140625,172.5,168.1699981689453,169.0800018310547,106765600,175.7595001220703,174.12575773789476,49.39582616943136,2.3454296510868744,3.7966995275452087,-1.4512698764583343,4.073500605252633,526055300,0.00011618907285648739,0.00011618232342896318
2022-01-11,171.84375,175.0800018310547,175.17999267578125,170.82000732421875,172.32000732421875,76138300,175.72649993896485,174.2166381277195,54.03114171072141,2.168154120403017,3.47099044611677,-1.3028363257137534,4.093963801417623,602193600,0.016783781570778755,0.016644490304428706
2022-01-12,172.2854461669922,175.52999877929688,177.17999267578125,174.82000732421875,176.1199951171875,74805200,175.78649978637696,174.34172009453638,54.7265392648418,2.0404519184973537,3.1848827405928875,-1.1444308220955337,3.9701081978565433,676998800,0.0025702361408266317,0.002566938732786523
2022-01-13,169.00717163085938,172.19000244140625,176.6199951171875,171.7899932861328,175.77999877929688,84505800,175.43099975585938,174.1367946037621,48.82296904583324,1.6507088681868254,2.878047966111675,-1.2273390979248497,4.031529171656411,592493000,-0.019028065636177538,-0.019211429037215406
2022-01-14,169.87091064453125,173.07000732421875,173.77999877929688,171.08999633789062,171.33999633789062,80440800,175.47150039672852,174.03519581523415,50.342893261038085,1.3967429491287362,2.5817869627150873,-1.1850440135863511,3.935705833781399,672933800,0.005110661887074208,0.005097646779653606
2022-01-18,166.66131591796875,169.8000030517578,172.5399932861328,169.41000366210938,171.50999450683594,90956700,175.40450057983398,173.63184412347448,44.99526089158197,0.9209944614751748,2.249628462467105,-1.3286340009919302,3.9160128215191117,581977100,-0.018894112983626976,-0.01907488740640033
2022-01-19,163.15731811523438,166.22999572753906,171.0800018310547,165.94000244140625,170.0,94815000,175.22850036621094,172.92690618100443,39.99968650623029,0.25297446994025563,1.8502976639617352,-1.5973231940214796,4.0034404335283496,487162100,-0.021024777738847034,-0.02124894600464516
2022-01-20,161.46913146972656,164.50999450683594,169.67999267578125,164.17999267578125,166.97999572753906,91420500,174.80449981689452,172.12529554536934,37.82099406522548,-0.41049399083340177,1.3981393330027079,-1.8086333238361096,4.110337545419182,395741600,-0.010347117036099251,-0.010401020604998803
2022-01-21,159.407958984375,162.41000366210938,166.3300018310547,162.3000030517578,164.4199981689453,122848900,174.14300003051758,171.20002965172554,35.29340630051986,-1.093148105938127,0.8998818452145408,-1.9930299511526677,4.1045990621247315,272892700,-0.01276512622240289,-0.012847300505206391
2022-01-24,158.63255310058594,161.6199951171875,162.3000030517578,154.6999969482422,160.02000427246094,162294600,173.4099998474121,170.28764541034099,34.36301917890704,-1.678554170006123,0.38419464217040805,-2.062748812176531,4.362128180106335,110598100,-0.00486428500159064,-0.00487615414144106
2022-01-25,156.82656860351562,159.77999877929688,162.75999450683594,157.02000427246094,158.97999572753906,115798400,172.38249969482422,169.28691715976535,32.231816517297204,-2.2648571568995806,-0.14561571764358966,-2.119241439255991,4.460546898268383,-5200300,-0.011384707297859231,-0.01145000917961982
2022-01-26,156.73818969726562,159.69000244140625,164.38999938964844,157.82000732421875,163.5,108275300,171.4025001525879,168.37292528182638,32.126863645221135,-2.7055802059852,-0.6576086153119118,-2.047971590673288,4.611221553065619,-113475600,-0.0005632515870458432,-0.0005634102728104683
2022-01-27,156.2769317626953,159.22000122070312,163.83999633789062,158.27999877929688,162.4499969482422,121954600,170.3944999694824,167.50121822838608,31.549093283903275,-3.057536194174048,-1.1375941310843394,-1.9199420630897088,4.678991267746199,-235430200,-0.0029432100539642514,-0.002947549813983801
2022-01-28,167.1815185546875,170.3300018310547,170.35000610351562,162.8000030517578,165.7100067138672,179935700,170.00100021362306,167.770626190545,53.04543411591383,-2.4121736154999383,-1.3925100279674592,-1.019663587532479,5.139777954536649,-55494500,0.06977766942076213,0.06745084129532589
2022-01-31,171.54928588867188,174.77999877929688,175.0,169.50999450683594,170.16000366210938,115541600,169.86149978637695,168.43818548471185,58.647150182201415,-1.524072993995219,-1.4188226211730113,-0.10525037282220762,5.16479420729575,60047100,0.026125737688043937,0.02579029059264355
2022-02-01,171.38243103027344,174.61000061035156,174.83999633789062,172.30999755859375,174.00999450683594,86213900,169.49150009155272,169.02597740143943,58.36071058963003,-0.8244604180427473,-1.2999501805469584,0.47548976250421116,4.976594533867258,-26166800,-0.0009726408635577499,-0.0009731141856222916
2022-02-02,172.5897216796875,175.83999633789062,175.8800048828125,173.3300018310547,174.75,84914300,169.29850006103516,169.67493158586336,59.887265550723974,-0.16881602935274032,-1.073723350308115,0.9049073209553746,4.803266570859441,58747500,0.007044245594408194,0.0070195507993890734
2022-02-03,169.7040557861328,172.89999389648438,176.24000549316406,172.1199951171875,174.47999572753906,89418100,169.1974998474121,169.98208037735108,54.723008267567536,0.11225919186600208,-0.8365268418732916,0.9487860337392937,4.754462556939235,-30670600,-0.016719759455390393,-0.016861112440536424
2022-02-04,169.41903686523438,172.38999938964844,174.10000610351562,170.67999267578125,171.67999267578125,82465400,169.21699981689454,170.21140599756987,53.85543646648625,0.2905121915135567,-0.611119035195922,0.9016312267094787,4.659144761996031,-113136000,-0.0029496502304173777,-0.002954009022042268
2022-02-07,168.7016143798828,171.66000366210938,173.9499969482422,170.9499969482422,172.86000061035156,77251200,169.19150009155274,170.34936767990698,52.57068649831888,0.3686251424136344,-0.41517019967401075,0.7837953420876451,4.540634421853457,-190387200,-0.004234559603942367,-0.004243550742781456
2022-02-08,171.81698608398438,174.8300018310547,175.35000610351562,171.42999267578125,171.72999572753906,74829200,169.32350006103516,170.77609474192104,57.33089499885321,0.6785012383063531,-0.196435912077938,0.8749371503842911,4.496304350844951,-115558000,0.018466725511581794,0.018298286059323026
2022-02-09,173.24200439453125,176.27999877929688,176.64999389648438,174.89999389648438,176.0500030517578,71285000,169.38349990844728,171.300276078814,59.3410434253569,1.0292187196968143,0.04869501427701248,0.9805237054198018,4.305139187601003,-44273000,0.008293753549481586,0.00825954936608848
2022-02-10,169.1536865234375,172.1199951171875,175.47999572753906,171.5500030517578,174.13999938964844,90865900,169.2129997253418,171.37834455865908,51.80114856051688,0.9604162409632693,0.23103925961426386,0.7293769813490054,4.335486083310864,-135138900,-0.02359884099680365,-0.023881753447243893
2022-02-11,165.73367309570312,168.63999938964844,173.0800018310547,168.0399932861328,172.3300018310547,98670700,169.0354995727539,171.11754978065807,46.480653786007515,0.6179597538217649,0.3084233584557641,0.30953639536600086,4.385809116283079,-233809600,-0.020218427993619836,-0.020425617868005615
2022-02-14,165.9695587158203,168.8800048828125,169.5800018310547,166.55999755859375,167.3699951171875,86185500,168.82599945068358,170.90445026657753,46.88583578075089,0.36175685020177184,0.31909005680496566,0.04266679339680618,4.28825162743864,-147624100,0.0014231824835904128,0.0014221707192360556
2022-02-15,169.81214904785156,172.7899932861328,172.9499969482422,170.25,170.97000122070312,62527400,168.97549896240236,171.08402579224943,53.11351184480067,0.46881340118943626,0.3490347256818598,0.11977867550757648,4.272661658723715,-85096700,0.023152465006342826,0.022888513016406736
2022-02-16,169.57627868652344,172.5500030517578,173.33999633789062,170.0500030517578,171.85000610351562,61177400,169.29149932861327,171.2236426741074,52.70503209778256,0.5282024933670755,0.384868279218903,0.1433342141481725,4.202471060681508,-146274100,-0.0013889128057177347,-0.001389878239147457
2022-02-17,165.9695587158203,168.8800048828125,171.91000366210938,168.47000122070312,171.02999877929688,69589300,169.5099998474121,171.00043907493645,46.78009709197878,0.27594962056056715,0.36308454748723584,-0.08713492692666869,4.193723258565306,-215863400,-0.021269186346200564,-0.021498634777259173
2022-02-18,164.41677856445312,167.3000030517578,170.5399932861328,166.19000244140625,169.82000732421875,82772700,169.75449981689454,170.64801659653847,44.46268321961116,-0.05086915372308454,0.2802938072451718,-0.3311629609682563,4.204885229005396,-298636100,-0.009355766137921773,-0.009399806218967926
2022-02-22,161.48812866210938,164.32000732421875,166.69000244140625,162.14999389648438,164.97999572753906,91162800,169.8895004272461,170.04534904679375,40.39784371388816,-0.5440645004017597,0.11542214571578549,-0.6594866461175451,4.272394080881685,-389798900,-0.017812287347162448,-0.01797283548086231
2022-02-23,157.31137084960938,160.07000732421875,166.14999389648438,159.75,165.5399932861328,90009200,169.90400085449218,169.09531650178658,35.42388781032689,-1.2633022848320365,-0.16032274039377892,-1.1029795444382575,4.424365496281877,-479808100,-0.02586416632525068,-0.02620452543819213
2022-02-24,159.93536376953125,162.74000549316406,162.85000610351562,152.0,152.5800018310547,141147500,170.05650100708007,168.4900487866797,40.38950452778568,-1.5994197573349709,-0.44814214378201733,-1.1512776135529537,4.883339825370001,-338660600,0.01668019020913314,0.016542603707790798
2022-02-25,162.00897216796875,164.85000610351562,165.1199951171875,160.8699951171875,163.83999633789062,91974200,170.3380012512207,168.1433780549498,44.050932167619806,-1.6762135146543926,-0.6937564179564925,-0.9824570966979002,4.838101266415001,-246686400,0.012965469700934706,0.012882137519657203
2022-02-28,162.27432250976562,165.1199951171875,165.4199981689453,162.42999267578125,163.05999755859375,95056600,170.07750091552734,167.85543682278197,44.52051084936083,-1.6957398303849232,-0.8941531004421786,-0.8015867299427446,4.706094425468505,-151629800,0.0016377858882354879,0.001636446179498877
2022-03-01,160.38743591308594,163.1999969482422,166.60000610351562,161.97000122070312,164.6999969482422,83474400,169.4985008239746,167.4120615966353,41.83169892302245,-1.8448758025639052,-1.084297640866524,-0.7605781616973812,4.700659458135933,-235104200,-0.011627896231359958,-0.011696028891390823
